https://img3.airdoc.com/disease_ak/metaphorical_gaoxueya1.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_gaoxueya1.png
https://img3.airdoc.com/disease_ak/blmy_1.png	______	https://img3.airdoc.com/disease_ak_en/blmy_1.png
https://img3.airdoc.com/disease_ak/metaphorical_qingguangyan.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_qingguangyan.png
https://img3.airdoc.com/disease_ak/metaphorical_gaoxueya2.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_gaoxueya2.png
https://img3.airdoc.com/disease_ak/metaphorical_jingmaizuse.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_jingmaizuse.png
https://img3.airdoc.com/disease_ak/huangbanqianmo-h5.png	______	https://img3.airdoc.com/disease_ak_en/huangbanqianmo-h5.png
https://img3.airdoc.com/disease_ak/metaphorical_huangbanqianmo.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_huangbanqianmo.png
https://img3.airdoc.com/disease_ak/shaoliangchuxue-h5.png	______	https://img3.airdoc.com/disease_ak_en/shaoliangchuxue-h5.png
https://img3.airdoc.com/disease_ak/metaphorical_binglixingjinshi.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_binglixingjinshi.png
https://img3.airdoc.com/disease_ak/metaphorical_amd.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_amd.png
https://img3.airdoc.com/disease_ak/binglixingjinshi-h5.png	______	https://img3.airdoc.com/disease_ak_en/binglixingjinshi-h5.png
https://img3.airdoc.com/disease_ak/metaphorical_bolimoyou.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_bolimoyou.png
https://img3.airdoc.com/disease_ak/blmy-h5.png	______	https://img3.airdoc.com/disease_ak_en/blmy-h5.png
https://img3.airdoc.com/disease_ak/blmy_2.png	______	https://img3.airdoc.com/disease_ak_en/blmy_2.png
https://img3.airdoc.com/disease_ak/metaphorical_gaoxueya.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_gaoxueya.png
https://img3.airdoc.com/disease_ak/amd-h5.png	______	https://img3.airdoc.com/disease_ak_en/amd-h5.png
https://img3.airdoc.com/disease_ak/presure-h5.png	______	https://img3.airdoc.com/disease_ak_en/presure-h5.png
https://img3.airdoc.com/disease_ak/metaphorical_shaoliangchuxue.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_shaoliangchuxue.png
https://img3.airdoc.com/disease_ak/presure1-h5.png	______	https://img3.airdoc.com/disease_ak_en/presure1-h5.png
https://img3.airdoc.com/disease_ak/metaphorical_baowen.png	______	https://img3.airdoc.com/disease_ak_en/metaphorical_baowen.png
https://img3.airdoc.com/disease_ak/qingguangyan-h5.png	______	https://img3.airdoc.com/disease_ak_en/qingguangyan-h5.png
https://img3.airdoc.com/disease_ak/presure2-h5.png	______	https://img3.airdoc.com/disease_ak_en/presure2-h5.png
https://img3.airdoc.com/disease_ak/jingmaizuse-h5.png	______	https://img3.airdoc.com/disease_ak_en/jingmaizuse-h5.png
https://img3.airdoc.com/disease_ak/graticule.png	______	https://img3.airdoc.com/disease_ak_en/graticule.png
https://img3.airdoc.com/disease_ak/baowen-h5.png	______	https://img3.airdoc.com/disease_ak_en/baowen-h5.png
